id,seller_id,name,event_type,start,end,timezone,sell_start,sell_end,location,image,url,max_amount,max_per_order,min_per_order,hide_in_listing,child_events,tickets,categories,created_at,updated_at,seller_name,seller_category
6811f85d30b4484820a7f4f8,664ef246443b9deadb6e8ae3,Riedel Glas Seminar - Veritas Edition,SINGLE,2025-09-18T16:00:00.000Z,2025-09-18T18:00:00.000Z,Europe/Brussels,2024-12-31T23:00:00.000Z,2025-09-15T22:00:00.000Z,"{'name': 'Restaurant Kratholm', 'street': 'Brogårdsvej 90', 'city': 'Odense S', 'postal': '5260', 'country': 'DK'}",https://s3.eu-central-1.amazonaws.com/yt-s3/8a61a3bc-8ac3-436c-8c3f-f52964ce4a62.png,riedel-glas-seminar-veritas-edition-7t4qo4,50,20,1,False,[],"[{'id': '6811f85d30b4484820a7f4f9', 'name': 'Riedel smagning', 'price': 269, 'amount': 50, 'active': True}, {'id': '6819da86949f1353943aff29', 'name': 'Smagning inklusive glas', 'price': 599, 'amount': 50, 'active': False}]","[{'id': '6811f85d30b4484820a7f4fa', 'name': 'Smagning', 'ref': 'd46aa024-cae2-466a-9a93-5fbdb01813f8', 'amount': 50, 'active': None}]",2025-04-30T10:15:57.117Z,2025-07-18T09:11:11.705Z,Vinspecialisten Bellinge,food_drink
6811fd46a994b40aab68d3c1,664ef246443b9deadb6e8ae3,Smageklub For Kvinder -  En introduktion til vin - Vinskole Del 1,SINGLE,2025-09-25T16:00:00.000Z,2025-09-25T18:00:00.000Z,Europe/Brussels,2024-10-03T22:00:00.000Z,2025-09-22T22:00:00.000Z,"{'name': 'Vinspecialisten Bellinge', 'street': 'Brogårdsvej 4', 'city': 'Odense SV', 'postal': '5250', 'country': 'DK'}",https://s3.eu-central-1.amazonaws.com/yt-s3/b7e7f603-8d20-43c8-92d0-a74055a8e30e.png,smageklub-for-kvinder-en-introduktion-til-vin-vi-mtkf82,21,20,1,False,[],"[{'id': '6811fd46a994b40aab68d3c2', 'name': 'Billet', 'price': 179, 'amount': 21, 'active': True}]","[{'id': '6811fd46a994b40aab68d3c3', 'name': 'Billet', 'ref': 'cfd49c0b-606a-42bf-83b5-8e6107d6acce', 'amount': 21, 'active': None}]",2025-04-30T10:36:54.897Z,2025-08-29T09:48:06.184Z,Vinspecialisten Bellinge,food_drink
6811f8a8e37da0ad98cdc6d5,664ef246443b9deadb6e8ae3,Dyr vs. Billig - Anden Runde,SINGLE,2025-10-09T16:00:00.000Z,2025-10-09T18:00:00.000Z,Europe/Brussels,2024-12-31T23:00:00.000Z,2025-10-06T22:00:00.000Z,"{'name': 'Vinspecialisten Bellinge', 'street': 'Brogårdsvej 4', 'city': 'Odense SV', 'postal': '5250', 'country': 'DK'}",https://s3.eu-central-1.amazonaws.com/yt-s3/8a61a3bc-8ac3-436c-8c3f-f52964ce4a62.png,dyr-vs-billig-anden-runde-3e4pb9,20,20,1,False,[],"[{'id': '6811f8a8e37da0ad98cdc6d6', 'name': 'Billet', 'price': 325, 'amount': 20, 'active': True}]","[{'id': '6811f8a8e37da0ad98cdc6d7', 'name': 'Smagning', 'ref': 'd46aa024-cae2-466a-9a93-5fbdb01813f8', 'amount': 20, 'active': None}]",2025-04-30T10:17:12.005Z,2025-06-25T08:47:15.093Z,Vinspecialisten Bellinge,food_drink
6811fd701207dc7f78042ff7,664ef246443b9deadb6e8ae3,Smageklub For Kvinder - Vigtige Vinlande - Vinskole Del 2,SINGLE,2025-10-30T17:00:00.000Z,2025-10-30T19:00:00.000Z,Europe/Brussels,2024-10-03T22:00:00.000Z,2025-10-27T23:00:00.000Z,"{'name': 'Vinspecialisten Bellinge', 'street': 'Brogårdsvej 4', 'city': 'Odense SV', 'postal': '5250', 'country': 'DK'}",https://s3.eu-central-1.amazonaws.com/yt-s3/b7e7f603-8d20-43c8-92d0-a74055a8e30e.png,smageklub-for-kvinder-vigtige-vinlande-vinskole--tt4i2l,20,20,1,False,[],"[{'id': '6811fd701207dc7f78042ff8', 'name': 'Billet', 'price': 179, 'amount': 20, 'active': True}]","[{'id': '6811fd701207dc7f78042ff9', 'name': 'Billet', 'ref': 'cfd49c0b-606a-42bf-83b5-8e6107d6acce', 'amount': 20, 'active': None}]",2025-04-30T10:37:36.639Z,2025-06-10T10:14:55.130Z,Vinspecialisten Bellinge,food_drink
678f5af76241ffd54a7c2aa6,664ef246443b9deadb6e8ae3,Bellinge vinklub - Vinter (VIP) ,SINGLE,2025-11-06T17:00:00.000Z,2025-11-06T19:00:00.000Z,Europe/Brussels,2025-01-21T07:00:00.000Z,2025-11-06T19:00:00.000Z,"{'name': ' Restaurant Kratholm', 'street': 'Brogårdsvej 90', 'city': 'Odense', 'postal': '5260', 'country': 'DK'}",https://s3.eu-central-1.amazonaws.com/yt-s3/f35b5263-9d19-4bb4-80af-be8d620648fc.png,bellinge-vinklub-vinter-vip-hxmvkc,150,1,1,False,[],"[{'id': '678f5af76241ffd54a7c2aa7', 'name': 'Billet ikke medlem', 'price': 250, 'amount': 150, 'active': False}, {'id': '678f5af76241ffd54a7c2aa8', 'name': 'Bellinge Vinklub', 'price': 0, 'amount': 150, 'active': True}]","[{'id': '678f5af76241ffd54a7c2aa9', 'name': 'Billet', 'ref': '5a2a9abe-c836-4442-815c-0469a5e8a876', 'amount': 150, 'active': None}, {'id': '678f5af76241ffd54a7c2aaa', 'name': 'Medlemsbilletter', 'ref': '41011073-a430-43ff-a34a-184a27a5a907', 'amount': 150, 'active': None}]",2024-10-08T10:32:39.189Z,2025-11-06T14:20:57.420Z,Vinspecialisten Bellinge,food_drink
678f5bef9cbc953bc02cf43d,664ef246443b9deadb6e8ae3,Bellinge vinklub - Vinter,SINGLE,2025-11-06T17:00:00.000Z,2025-11-06T19:00:00.000Z,Europe/Brussels,2025-01-31T23:00:00.000Z,2025-11-02T19:00:00.000Z,"{'name': ' Restaurant Kratholm', 'street': 'Brogårdsvej 90', 'city': 'Odense', 'postal': '5260', 'country': 'DK'}",https://s3.eu-central-1.amazonaws.com/yt-s3/6e8ee284-fe94-46f3-ac17-5538f934de0d.png,bellinge-vinklub-vinter-dfv7li,50,50,1,False,[],"[{'id': '678f5bef9cbc953bc02cf43e', 'name': 'Billet ikke medlem', 'price': 250, 'amount': 50, 'active': True}, {'id': '678f5bef9cbc953bc02cf43f', 'name': 'Bellinge Vinklub', 'price': 0, 'amount': 150, 'active': False}]","[{'id': '678f5bef9cbc953bc02cf440', 'name': 'Billet', 'ref': '5a2a9abe-c836-4442-815c-0469a5e8a876', 'amount': 50, 'active': None}, {'id': '678f5bef9cbc953bc02cf441', 'name': 'Medlemsbilletter', 'ref': '41011073-a430-43ff-a34a-184a27a5a907', 'amount': 150, 'active': None}]",2024-10-08T10:32:39.189Z,2025-11-03T10:59:36.371Z,Vinspecialisten Bellinge,food_drink
6811f9313d214afdaaf8b22f,664ef246443b9deadb6e8ae3,Den Store Sherry Smagning!,SINGLE,2025-11-13T17:00:00.000Z,2025-11-13T19:00:00.000Z,Europe/Brussels,2024-12-31T23:00:00.000Z,2025-11-10T23:00:00.000Z,"{'name': 'Vinspecialisten Bellinge', 'street': 'Brogårdsvej 4', 'city': 'Odense SV', 'postal': '5250', 'country': 'DK'}",https://s3.eu-central-1.amazonaws.com/yt-s3/8a61a3bc-8ac3-436c-8c3f-f52964ce4a62.png,den-store-sherry-smagning-0ayrso,20,20,1,True,[],"[{'id': '6811f9313d214afdaaf8b230', 'name': 'Billet', 'price': 329, 'amount': 20, 'active': True}]","[{'id': '6811f9313d214afdaaf8b231', 'name': 'Smagning', 'ref': 'd46aa024-cae2-466a-9a93-5fbdb01813f8', 'amount': 20, 'active': None}]",2025-04-30T10:19:29.653Z,2025-10-15T09:26:55.428Z,Vinspecialisten Bellinge,food_drink
6811fcf66275a1b68aea1368,664ef246443b9deadb6e8ae3,Smageklub For Kvinder - Cocktail Aften,SINGLE,2025-11-20T17:00:00.000Z,2025-11-20T19:00:00.000Z,Europe/Brussels,2024-10-03T22:00:00.000Z,2025-11-17T23:00:00.000Z,"{'name': 'Vinspecialisten Bellinge', 'street': 'Brogårdsvej 4', 'city': 'Odense SV', 'postal': '5250', 'country': 'DK'}",https://s3.eu-central-1.amazonaws.com/yt-s3/b7e7f603-8d20-43c8-92d0-a74055a8e30e.png,smageklub-for-kvinder-cocktail-aften-zx1t1p,20,20,1,False,[],"[{'id': '6811fcf66275a1b68aea1369', 'name': 'Billet', 'price': 179, 'amount': 20, 'active': True}]","[{'id': '6811fcf66275a1b68aea136a', 'name': 'Billet', 'ref': 'cfd49c0b-606a-42bf-83b5-8e6107d6acce', 'amount': 20, 'active': None}]",2025-04-30T10:35:34.134Z,2025-10-15T09:42:06.731Z,Vinspecialisten Bellinge,food_drink
68e9030734ab3d8641980732,664ef246443b9deadb6e8ae3,Medlemskab Bellinge Vinklub (V.I.P)  2026,SINGLE,2025-12-16T07:00:00.000Z,2026-12-31T22:59:00.000Z,Europe/Brussels,2026-01-01T07:00:00.000Z,2026-08-30T22:00:00.000Z,"{'name': 'Vinspecialisten Bellinge', 'street': 'Brogårdsvej 4', 'city': 'Odense SV', 'postal': '5250', 'country': 'DK'}",https://s3.eu-central-1.amazonaws.com/yt-s3/f35b5263-9d19-4bb4-80af-be8d620648fc.png,medlemskab-bellinge-vinklub-vip-2026-wq6le0,150,1,1,False,[],"[{'id': '68e9030734ab3d8641980733', 'name': 'VIP medlemskab', 'price': 649, 'amount': 150, 'active': False}, {'id': '68e9030734ab3d8641980734', 'name': 'VIP Medlemskab (3 Smagninger)', 'price': 499, 'amount': 50, 'active': True}, {'id': '68e9030734ab3d8641980735', 'name': 'VIP Medlemskab', 'price': 399, 'amount': 50, 'active': False}]","[{'id': '68e9030734ab3d8641980736', 'name': 'Medlemskab Bellinge vinklub (VIP)', 'ref': '7fb667b2-5fe4-4e8c-b50c-ddb93f0ae355', 'amount': 150, 'active': None}]",2025-10-10T12:58:47.524Z,2026-03-27T12:22:51.984Z,Vinspecialisten Bellinge,food_drink
68ef6c4f6ca9dcc37609086e,664ef246443b9deadb6e8ae3,Smageklub For Kvinder - Vinskole Del 3 - Mousserende vine,SINGLE,2026-01-22T17:00:00.000Z,2026-01-22T19:00:00.000Z,Europe/Brussels,2024-10-03T22:00:00.000Z,2026-01-21T23:00:00.000Z,"{'name': 'Vinspecialisten Bellinge', 'street': 'Brogårdsvej 4', 'city': 'Odense SV', 'postal': '5250', 'country': 'DK'}",https://s3.eu-central-1.amazonaws.com/yt-s3/b7e7f603-8d20-43c8-92d0-a74055a8e30e.png,vinskole-del-3-mousserende-vine-u4shbb,20,20,1,False,[],"[{'id': '68ef6c4f6ca9dcc37609086f', 'name': 'Billet', 'price': 179, 'amount': 20, 'active': True}]","[{'id': '68ef6c4f6ca9dcc376090870', 'name': 'Billet', 'ref': 'cfd49c0b-606a-42bf-83b5-8e6107d6acce', 'amount': 20, 'active': None}]",2025-10-15T09:41:35.942Z,2025-10-22T11:43:55.646Z,Vinspecialisten Bellinge,food_drink
68ef66ad752e8a0c797391c9,664ef246443b9deadb6e8ae3,Graham's Vintage Port - De Gode Fra Kælderen,SINGLE,2026-01-29T17:00:00.000Z,2026-01-29T19:00:00.000Z,Europe/Brussels,2024-12-31T23:00:00.000Z,2025-12-18T23:00:00.000Z,"{'name': 'Vinspecialisten Bellinge', 'street': 'Brogårdsvej 4', 'city': 'Odense SV', 'postal': '5250', 'country': 'DK'}",https://s3.eu-central-1.amazonaws.com/yt-s3/8a61a3bc-8ac3-436c-8c3f-f52964ce4a62.png,kmpe-portvine-6a9d7t,20,20,1,False,[],"[{'id': '68ef66ad752e8a0c797391ca', 'name': 'Billet', 'price': 549, 'amount': 20, 'active': True}]","[{'id': '68ef66ad752e8a0c797391cb', 'name': 'Smagning', 'ref': 'd46aa024-cae2-466a-9a93-5fbdb01813f8', 'amount': 20, 'active': None}]",2025-10-15T09:17:33.580Z,2025-12-20T10:55:19.058Z,Vinspecialisten Bellinge,food_drink
68ef6cc59c52095807526261,664ef246443b9deadb6e8ae3,Smageklub For Kvinder - Likør og Drinks,SINGLE,2026-02-26T17:00:00.000Z,2026-02-26T19:00:00.000Z,Europe/Brussels,2024-10-03T22:00:00.000Z,2026-02-25T23:00:00.000Z,"{'name': 'Vinspecialisten Bellinge', 'street': 'Brogårdsvej 4', 'city': 'Odense SV', 'postal': '5250', 'country': 'DK'}",https://s3.eu-central-1.amazonaws.com/yt-s3/b7e7f603-8d20-43c8-92d0-a74055a8e30e.png,smageklub-for-kvinder--tt8aze,19,19,1,False,[],"[{'id': '68ef6cc59c52095807526262', 'name': 'Billet', 'price': 179, 'amount': 20, 'active': True}]","[{'id': '68ef6cc59c52095807526263', 'name': 'Billet', 'ref': 'cfd49c0b-606a-42bf-83b5-8e6107d6acce', 'amount': 20, 'active': None}]",2025-10-15T09:43:33.291Z,2026-02-05T12:21:25.608Z,Vinspecialisten Bellinge,food_drink
68ef684cab6c23da0a3d6ac4,664ef246443b9deadb6e8ae3,Cognac og det er ligner,SINGLE,2026-03-05T17:00:00.000Z,2026-03-05T19:00:00.000Z,Europe/Brussels,2024-12-31T23:00:00.000Z,2026-02-28T23:00:00.000Z,"{'name': 'Vinspecialisten Bellinge', 'street': 'Brogårdsvej 4', 'city': 'Odense SV', 'postal': '5250', 'country': 'DK'}",https://s3.eu-central-1.amazonaws.com/yt-s3/8a61a3bc-8ac3-436c-8c3f-f52964ce4a62.png,cognac-og-det-er-ligner-zhxojj,20,20,1,True,[],"[{'id': '68ef684cab6c23da0a3d6ac5', 'name': 'Billet', 'price': 329, 'amount': 20, 'active': True}]","[{'id': '68ef684cab6c23da0a3d6ac6', 'name': 'Smagning', 'ref': 'd46aa024-cae2-466a-9a93-5fbdb01813f8', 'amount': 20, 'active': None}]",2025-10-15T09:24:28.602Z,2026-03-02T10:00:55.509Z,Vinspecialisten Bellinge,food_drink
68e908d4dc91d1269ab83a51,664ef246443b9deadb6e8ae3,Bellinge vinklub - Forår (VIP) 2026,SINGLE,2026-03-12T17:00:00.000Z,2026-03-12T19:00:00.000Z,Europe/Brussels,2025-12-31T23:00:00.000Z,2026-03-09T19:00:00.000Z,"{'name': 'Restaurant Kratholm', 'street': 'Brogårdsvej 90', 'city': 'Odense', 'postal': '5260', 'country': 'DK'}",https://s3.eu-central-1.amazonaws.com/yt-s3/f35b5263-9d19-4bb4-80af-be8d620648fc.png,bellinge-vinklub-forr-vip-1lhrga,150,1,1,False,[],"[{'id': '68e908d4dc91d1269ab83a52', 'name': 'Billet ikke medlem', 'price': 250, 'amount': 150, 'active': False}, {'id': '68e908d4dc91d1269ab83a53', 'name': 'Bellinge Vinklub', 'price': 0, 'amount': 150, 'active': True}]","[{'id': '68e908d4dc91d1269ab83a54', 'name': 'Billet', 'ref': '5a2a9abe-c836-4442-815c-0469a5e8a876', 'amount': 150, 'active': None}, {'id': '68e908d4dc91d1269ab83a55', 'name': 'Medlemsbilletter', 'ref': '41011073-a430-43ff-a34a-184a27a5a907', 'amount': 150, 'active': None}]",2025-10-10T13:23:32.115Z,2026-03-10T13:45:37.048Z,Vinspecialisten Bellinge,food_drink
695b8e6794f2bf535b0c4f19,664ef246443b9deadb6e8ae3,Bellinge vinklub - Forår 2026,SINGLE,2026-03-12T17:00:00.000Z,2026-03-12T19:00:00.000Z,Europe/Brussels,2026-02-12T23:00:00.000Z,2026-03-09T14:00:00.000Z,"{'name': ' Restaurant Kratholm', 'street': 'Brogårdsvej 90', 'city': 'Odense ', 'postal': '5260', 'country': 'DK'}",https://s3.eu-central-1.amazonaws.com/yt-s3/6e8ee284-fe94-46f3-ac17-5538f934de0d.png,bellinge-vinklub-forr-2026-1vyeeg,50,50,1,False,[],"[{'id': '695b8e6794f2bf535b0c4f1a', 'name': 'Billet', 'price': 250, 'amount': 50, 'active': True}]","[{'id': '695b8e6794f2bf535b0c4f1b', 'name': 'Billet', 'ref': '6d7aba6f-a9b6-4464-8b64-4fe7d105cbe8', 'amount': 50, 'active': None}]",2026-01-05T10:11:51.407Z,2026-03-10T13:46:16.143Z,Vinspecialisten Bellinge,food_drink
68ef6d032aca4eb0187bbd8c,664ef246443b9deadb6e8ae3,Smageklub For Kvinder - Vinskole Del 4 - Søde Vine,SINGLE,2026-03-19T17:00:00.000Z,2026-03-19T19:00:00.000Z,Europe/Brussels,2024-10-03T22:00:00.000Z,2026-03-18T23:00:00.000Z,"{'name': 'Vinspecialisten Bellinge', 'street': 'Brogårdsvej 4', 'city': 'Odense SV', 'postal': '5250', 'country': 'DK'}",https://s3.eu-central-1.amazonaws.com/yt-s3/b7e7f603-8d20-43c8-92d0-a74055a8e30e.png,smageklub-for-kvinder-vinskole-del-4-sde-vine-x0bkdq,20,20,1,False,[],"[{'id': '68ef6d032aca4eb0187bbd8d', 'name': 'Billet', 'price': 179, 'amount': 20, 'active': True}]","[{'id': '68ef6d032aca4eb0187bbd8e', 'name': 'Billet', 'ref': 'cfd49c0b-606a-42bf-83b5-8e6107d6acce', 'amount': 20, 'active': None}]",2025-10-15T09:44:35.374Z,2025-10-22T11:44:45.327Z,Vinspecialisten Bellinge,food_drink
699824f798f1385a5421fe1f,664ef246443b9deadb6e8ae3,Nyt Toscansk Vinhus! - Bindi Sergardi🍷,SINGLE,2026-04-14T15:30:00.000Z,2026-04-14T18:30:00.000Z,Europe/Brussels,2024-12-31T23:00:00.000Z,2026-04-12T22:00:00.000Z,"{'name': 'Vinspecialisten Bellinge', 'street': 'Brogårdsvej 4', 'city': 'Odense SV', 'postal': '5250', 'country': 'DK'}",https://s3.eu-central-1.amazonaws.com/yt-s3/1f27f472-426c-4343-b39f-18ecc28a1290.png,nyt-toscansk-vinhus-spndende-chianti--6g7kdv,20,20,1,False,[],"[{'id': '699824f798f1385a5421fe20', 'name': 'Billet', 'price': 379, 'amount': 20, 'active': True}]","[{'id': '699824f798f1385a5421fe21', 'name': 'Smagning', 'ref': 'd46aa024-cae2-466a-9a93-5fbdb01813f8', 'amount': 20, 'active': None}]",2026-02-20T09:10:15.848Z,2026-04-11T10:35:05.992Z,Vinspecialisten Bellinge,food_drink
68c2a15939db2c683fc9605d,664ef246443b9deadb6e8ae3,BELLINGE PORTVINS WALK,SINGLE,2026-04-18T11:00:00.000Z,2026-04-18T13:00:00.000Z,Europe/Brussels,2024-12-31T23:00:00.000Z,2026-04-13T18:00:00.000Z,"{'name': 'Vinspecialisten Bellinge', 'street': 'Brogårdsvej 4', 'city': 'Odense SV', 'postal': '5250', 'country': 'DK'}",https://s3.eu-central-1.amazonaws.com/yt-s3/2ba7993c-6f3a-4332-95d2-9b9be8c00a12.png,bellinge-portvins-walk-ntgm59,100,100,1,False,[],"[{'id': '68c2a15939db2c683fc9605e', 'name': 'Klassisk Walk Billet', 'price': 249, 'amount': 100, 'active': True}, {'id': '68c2a2080dc5f76991f176a5', 'name': 'Premium Walk Billet /Inklusive T-shirt', 'price': 359, 'amount': 100, 'active': False}]","[{'id': '68c2a15939db2c683fc9605f', 'name': 'Portvins Walk!', 'ref': 'd46aa024-cae2-466a-9a93-5fbdb01813f8', 'amount': 200, 'active': None}]",2025-09-11T10:15:53.659Z,2026-04-13T08:35:09.531Z,Vinspecialisten Bellinge,food_drink
68ef689306ca39fcd283be20,664ef246443b9deadb6e8ae3,"Errazurriz, et historisk vinhus fra Chile",SINGLE,2026-04-23T16:00:00.000Z,2026-04-23T18:00:00.000Z,Europe/Brussels,2024-12-31T23:00:00.000Z,2026-04-22T22:00:00.000Z,"{'name': 'Vinspecialisten Bellinge', 'street': 'Brogårdsvej 4', 'city': 'Odense SV', 'postal': '5250', 'country': 'DK'}",https://s3.eu-central-1.amazonaws.com/yt-s3/8a61a3bc-8ac3-436c-8c3f-f52964ce4a62.png,errazurriz-et-historisk-vinhus-fra-chile-kxxexv,20,20,1,False,[],"[{'id': '68ef689306ca39fcd283be21', 'name': 'Billet', 'price': 399, 'amount': 20, 'active': True}]","[{'id': '68ef689306ca39fcd283be22', 'name': 'Smagning', 'ref': 'd46aa024-cae2-466a-9a93-5fbdb01813f8', 'amount': 20, 'active': None}]",2025-10-15T09:25:39.550Z,2025-10-22T11:45:00.162Z,Vinspecialisten Bellinge,food_drink
68ef6d395af25ca27e155b94,664ef246443b9deadb6e8ae3,Smageklub For Kvinder - De Første Solstråler,SINGLE,2026-04-30T16:00:00.000Z,2026-04-30T18:00:00.000Z,Europe/Brussels,2024-10-03T22:00:00.000Z,2026-04-29T22:00:00.000Z,"{'name': 'Vinspecialisten Bellinge', 'street': 'Brogårdsvej 4', 'city': 'Odense SV', 'postal': '5250', 'country': 'DK'}",https://s3.eu-central-1.amazonaws.com/yt-s3/b7e7f603-8d20-43c8-92d0-a74055a8e30e.png,smageklub-for-kvinder-de-frste-solstrler-c43enq,22,22,1,False,[],"[{'id': '68ef6d395af25ca27e155b95', 'name': 'Billet', 'price': 179, 'amount': 22, 'active': True}]","[{'id': '68ef6d395af25ca27e155b96', 'name': 'Billet', 'ref': 'cfd49c0b-606a-42bf-83b5-8e6107d6acce', 'amount': 22, 'active': None}]",2025-10-15T09:45:29.983Z,2026-02-12T13:20:40.669Z,Vinspecialisten Bellinge,food_drink
68e90923ec031ee5941b572d,664ef246443b9deadb6e8ae3,Bellinge vinklub - Sommer (VIP) 2026,SINGLE,2026-05-07T16:00:00.000Z,2026-05-07T18:00:00.000Z,Europe/Brussels,2026-01-01T07:00:00.000Z,2026-05-07T18:00:00.000Z,"{'name': ' Restaurant Kratholm', 'street': 'Brogårdsvej 90', 'city': 'Odense ', 'postal': '5260', 'country': 'DK'}",https://s3.eu-central-1.amazonaws.com/yt-s3/f35b5263-9d19-4bb4-80af-be8d620648fc.png,bellinge-vinklub-sommer-vip-uq7ff1,150,1,1,False,[],"[{'id': '68e90923ec031ee5941b572e', 'name': 'Billet ikke medlem', 'price': 250, 'amount': 150, 'active': False}, {'id': '68e90923ec031ee5941b572f', 'name': 'Bellinge Vinklub', 'price': 0, 'amount': 150, 'active': True}]","[{'id': '68e90923ec031ee5941b5730', 'name': 'Billet', 'ref': '5a2a9abe-c836-4442-815c-0469a5e8a876', 'amount': 150, 'active': None}, {'id': '68e90923ec031ee5941b5731', 'name': 'Medlemsbilletter', 'ref': '41011073-a430-43ff-a34a-184a27a5a907', 'amount': 150, 'active': None}]",2025-10-10T13:24:51.264Z,2026-01-02T09:34:38.853Z,Vinspecialisten Bellinge,food_drink
695b8ed10fca67da86b1ead3,664ef246443b9deadb6e8ae3,Bellinge vinklub - Sommer 2026,SINGLE,2026-05-07T16:00:00.000Z,2026-05-07T18:00:00.000Z,Europe/Brussels,2026-04-22T22:00:00.000Z,2026-05-02T18:00:00.000Z,"{'name': ' Restaurant Kratholm', 'street': 'Brogårdsvej 90', 'city': 'Odense', 'postal': '5260', 'country': 'DK'}",https://s3.eu-central-1.amazonaws.com/yt-s3/6e8ee284-fe94-46f3-ac17-5538f934de0d.png,bellinge-vinklub-sommer-2026-qby2i6,50,50,1,True,[],"[{'id': '695b8ed10fca67da86b1ead4', 'name': 'Billet ikke medlem', 'price': 250, 'amount': 50, 'active': True}, {'id': '695b8ed10fca67da86b1ead5', 'name': 'Bellinge Vinklub', 'price': 0, 'amount': 150, 'active': False}]","[{'id': '695b8ed10fca67da86b1ead6', 'name': 'Billet', 'ref': '5a2a9abe-c836-4442-815c-0469a5e8a876', 'amount': 50, 'active': None}, {'id': '695b8ed10fca67da86b1ead7', 'name': 'Medlemsbilletter', 'ref': '41011073-a430-43ff-a34a-184a27a5a907', 'amount': 150, 'active': None}]",2026-01-05T10:13:37.772Z,2026-03-27T12:34:53.221Z,Vinspecialisten Bellinge,food_drink
68ef68c91fe86e58de7b18c1,664ef246443b9deadb6e8ae3,Fight Night!,SINGLE,2026-05-28T16:00:00.000Z,2026-05-28T18:00:00.000Z,Europe/Brussels,2024-12-31T23:00:00.000Z,2026-05-27T22:00:00.000Z,"{'name': 'Vinspecialisten Bellinge', 'street': 'Brogårdsvej 4', 'city': 'Odense SV', 'postal': '5250', 'country': 'DK'}",https://s3.eu-central-1.amazonaws.com/yt-s3/8a61a3bc-8ac3-436c-8c3f-f52964ce4a62.png,fight-night-3sdc0h,20,20,1,False,[],"[{'id': '68ef68c91fe86e58de7b18c2', 'name': 'Billet', 'price': 329, 'amount': 20, 'active': True}]","[{'id': '68ef68c91fe86e58de7b18c3', 'name': 'Smagning', 'ref': 'd46aa024-cae2-466a-9a93-5fbdb01813f8', 'amount': 20, 'active': None}]",2025-10-15T09:26:33.046Z,2025-10-22T11:45:22.514Z,Vinspecialisten Bellinge,food_drink
68e9097e7ae83a4a71686ae8,664ef246443b9deadb6e8ae3,Bellinge vinklub - Efterår (VIP) 2026,SINGLE,2026-08-27T16:00:00.000Z,2026-08-27T18:00:00.000Z,Europe/Brussels,2026-01-01T07:00:00.000Z,2026-08-27T18:00:00.000Z,"{'name': ' Restaurant Kratholm', 'street': 'Brogårdsvej 90', 'city': 'Odense ', 'postal': '5260', 'country': 'DK'}",https://s3.eu-central-1.amazonaws.com/yt-s3/f35b5263-9d19-4bb4-80af-be8d620648fc.png,bellinge-vinklub-efterr-vip-hyraqv,150,1,1,False,[],"[{'id': '68e9097e7ae83a4a71686ae9', 'name': 'Billet ikke medlem', 'price': 250, 'amount': 150, 'active': False}, {'id': '68e9097e7ae83a4a71686aea', 'name': 'Bellinge Vinklub', 'price': 0, 'amount': 150, 'active': True}]","[{'id': '68e9097e7ae83a4a71686aeb', 'name': 'Billet', 'ref': '5a2a9abe-c836-4442-815c-0469a5e8a876', 'amount': 150, 'active': None}, {'id': '68e9097e7ae83a4a71686aec', 'name': 'Medlemsbilletter', 'ref': '41011073-a430-43ff-a34a-184a27a5a907', 'amount': 150, 'active': None}]",2025-10-10T13:26:22.008Z,2026-01-02T09:34:49.972Z,Vinspecialisten Bellinge,food_drink
695b8f7128c3a77ecc163fef,664ef246443b9deadb6e8ae3,Bellinge vinklub - Efterår 2026,SINGLE,2026-08-27T16:00:00.000Z,2026-08-27T18:00:00.000Z,Europe/Brussels,2026-08-12T22:00:00.000Z,2026-08-22T18:00:00.000Z,"{'name': ' Restaurant Kratholm', 'street': 'Brogårdsvej 90', 'city': 'Odense', 'postal': '5260', 'country': 'DK'}",https://s3.eu-central-1.amazonaws.com/yt-s3/6e8ee284-fe94-46f3-ac17-5538f934de0d.png,bellinge-vinklub-efterr-2026-d0hssp,50,50,1,True,[],"[{'id': '695b8f7128c3a77ecc163ff0', 'name': 'Billet ikke medlem', 'price': 250, 'amount': 50, 'active': True}, {'id': '695b8f7128c3a77ecc163ff1', 'name': 'Bellinge Vinklub', 'price': 0, 'amount': 150, 'active': False}]","[{'id': '695b8f7128c3a77ecc163ff2', 'name': 'Billet', 'ref': '5a2a9abe-c836-4442-815c-0469a5e8a876', 'amount': 50, 'active': None}, {'id': '695b8f7128c3a77ecc163ff3', 'name': 'Medlemsbilletter', 'ref': '41011073-a430-43ff-a34a-184a27a5a907', 'amount': 150, 'active': None}]",2026-01-05T10:16:17.129Z,2026-01-05T10:33:52.152Z,Vinspecialisten Bellinge,food_drink
